,DateTime,email,ip,type,useragent
3217,2021-11-08T14:14:11.407Z,9a7a497228a47fd18caa5d737bc7a223a9b410dfa1600b893aebff274431064e,50.7.72.245,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3219,2021-11-08T14:16:33.545Z,cc83b26567f83fab2275aaaee93a1aa996782c346c1809b1a7dfa59637b532f3,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3220,2021-11-08T14:16:49.002Z,cc83b26567f83fab2275aaaee93a1aa996782c346c1809b1a7dfa59637b532f3,20.72.76.44,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3223,2021-11-08T14:17:31.436Z,7f4547f90bc1e2af0272d99cf72f7003d577d93f4f244c5a6a76a6caef99a756,198.23.165.186,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3225,2021-11-08T14:19:55.215Z,44a5cb7194b0570c329b3b85e69d450f3e5a159dd0e788d09ed4e5d55bd16f03,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
3226,2021-11-08T14:20:10.292Z,44a5cb7194b0570c329b3b85e69d450f3e5a159dd0e788d09ed4e5d55bd16f03,192.3.140.214,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3228,2021-11-08T14:26:51.358Z,fda1a92b0990a874e4506b14ad6ca3330d6e55e16abf3fbb4189e8a9e06215f4,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3229,2021-11-08T14:27:04.491Z,fda1a92b0990a874e4506b14ad6ca3330d6e55e16abf3fbb4189e8a9e06215f4,198.23.165.178,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3231,2021-11-08T14:28:14.705Z,a997011c2ce2fbfd23d6bb06b2c3bd9b75e7e5aaf6a920ea96decbb6eca98031,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3232,2021-11-08T14:28:34.711Z,a997011c2ce2fbfd23d6bb06b2c3bd9b75e7e5aaf6a920ea96decbb6eca98031,216.119.145.125,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3234,2021-11-08T14:31:28.739Z,02fb3bff483e9f81d44f305a4285fef5fd8d96782a6420bbf32eaae31de01e90,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3235,2021-11-08T14:31:44.580Z,02fb3bff483e9f81d44f305a4285fef5fd8d96782a6420bbf32eaae31de01e90,23.94.0.205,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3237,2021-11-08T14:38:33.568Z,cc9d64a2c869ba46f5173afc6ebb2b6cd84b3babc2ab0514e8b7b9558c3480b5,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3238,2021-11-08T14:38:45.367Z,cc9d64a2c869ba46f5173afc6ebb2b6cd84b3babc2ab0514e8b7b9558c3480b5,20.72.248.99,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3240,2021-11-08T14:41:33.947Z,39466afcf2e945a92fb392aead1a1e76932fa345d46166e76920f9cca130a0a4,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3241,2021-11-08T14:41:47.868Z,39466afcf2e945a92fb392aead1a1e76932fa345d46166e76920f9cca130a0a4,50.2.193.110,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3244,2021-11-08T14:42:19.453Z,0ca0aba49bd46f81e769c0aeec1a4a55b27ae1c84ac650499f24c8b063d802b6,173.208.164.106,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3248,2021-11-08T14:43:05.502Z,3fd7a98e0d764751afad6a25559b9fd7716b162f00bb3f9f6416cb16d73c938a,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3249,2021-11-08T14:43:22.476Z,3fd7a98e0d764751afad6a25559b9fd7716b162f00bb3f9f6416cb16d73c938a,199.175.49.61,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3252,2021-11-08T14:43:57.621Z,4ad10570d985ebf7595c47916a952d9f0125c123ae168cfba215ffabe9ec4c1c,13.64.230.136,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3254,2021-11-08T14:46:36.892Z,bad381c7ca0907c9426544213f30d49e959f3a02727611fb91b6e8fc52b36288,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36"
3255,2021-11-08T14:46:50.246Z,bad381c7ca0907c9426544213f30d49e959f3a02727611fb91b6e8fc52b36288,199.217.102.2,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3260,2021-11-08T14:59:16.147Z,bad9829f6ee382221438fc58b97320530332ec63df70b3b89fdbaf3013e16b0e,199.217.102.3,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3264,2021-11-08T15:02:13.861Z,40a67d229e746a50959e38b2b658f3d3c81dd56b35a8347cbd30555596d4e341,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3265,2021-11-08T15:03:36.125Z,40a67d229e746a50959e38b2b658f3d3c81dd56b35a8347cbd30555596d4e341,174.127.124.26,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3267,2021-11-08T15:10:30.307Z,990232a3bcc07db5eacd57ec1b8d6658dc18fddf5791fb0cf2611d2a92827b1e,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40"
3268,2021-11-08T15:10:45.226Z,990232a3bcc07db5eacd57ec1b8d6658dc18fddf5791fb0cf2611d2a92827b1e,104.192.102.241,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3270,2021-11-08T15:19:23.237Z,a37ebc5da26761ae97ff52227845a92edbe245fe73558f2d044307d4c810ff7b,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3271,2021-11-08T15:19:34.138Z,a37ebc5da26761ae97ff52227845a92edbe245fe73558f2d044307d4c810ff7b,50.2.193.161,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3276,2021-11-08T15:22:11.515Z,b05b3a819048ecc29d61a57f00bf6e2697ed3265e0b3b70ef61dd39c47e483a0,52.226.104.181,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3277,2021-11-08T15:23:14.338Z,b05b3a819048ecc29d61a57f00bf6e2697ed3265e0b3b70ef61dd39c47e483a0,198.23.248.44,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3279,2021-11-08T15:30:07.531Z,e2d05f4026082947991b37c28a2f1dc596e62d32a9d1ffc36c5c5ef272118503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3280,2021-11-08T15:30:25.085Z,e2d05f4026082947991b37c28a2f1dc596e62d32a9d1ffc36c5c5ef272118503,216.119.145.111,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3281,2021-11-08T15:38:43.790Z,6634df14fac8598e6be4d9cc56bb162e9987be5f163b25544e7923527f0607ae,50.7.103.130,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3283,2021-11-08T15:41:46.220Z,d143da5d4d826b2b7a5d1925d1c04f1f2943ea9723230242cf054dcead5e62e9,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3284,2021-11-08T15:42:01.739Z,d143da5d4d826b2b7a5d1925d1c04f1f2943ea9723230242cf054dcead5e62e9,20.185.97.109,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3286,2021-11-08T15:55:30.646Z,2fc724d21c6518cb16e947bc713dc47628714ba7f2629f5ece2b134253f9993f,98.46.164.187,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
3287,2021-11-08T15:55:43.043Z,2fc724d21c6518cb16e947bc713dc47628714ba7f2629f5ece2b134253f9993f,70.33.234.93,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3289,2021-11-08T16:13:02.700Z,b1300cc2470f93adb675b95b195529226c67a89d8b79c947e8283009a8d31f57,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
3290,2021-11-08T16:13:22.979Z,b1300cc2470f93adb675b95b195529226c67a89d8b79c947e8283009a8d31f57,50.2.193.109,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3293,2021-11-08T16:13:46.817Z,64296991ea4f73ac7f037c53ca54603abb2e12bc7a237bd514ebc23d118b67ab,174.127.75.154,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3297,2021-11-08T16:19:01.070Z,cfc394f5a8865303aa735dc2ec95d41b57c313d93e593eac4d386a3db25f4bb7,67.184.43.124,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3298,2021-11-08T16:19:31.056Z,cfc394f5a8865303aa735dc2ec95d41b57c313d93e593eac4d386a3db25f4bb7,40.78.1.199,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3300,2021-11-08T16:40:00.479Z,c052a4cd6bb4982c030881f472957ef96b0a11dc236a93d3a9751bb30cd7dd10,73.8.196.25,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3301,2021-11-08T16:40:16.429Z,c052a4cd6bb4982c030881f472957ef96b0a11dc236a93d3a9751bb30cd7dd10,40.94.31.62,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3303,2021-11-08T17:21:27.540Z,b68f5492641841e3af16280f011cf7c234a8c5230bf83636d1e7f914434eface,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3304,2021-11-08T17:21:41.643Z,b68f5492641841e3af16280f011cf7c234a8c5230bf83636d1e7f914434eface,67.23.166.248,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3306,2021-11-08T17:22:01.284Z,5882d973107949a9f30df8d1499b74e307ac3567f97a6445050e8af297a45526,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3307,2021-11-08T17:22:16.435Z,5882d973107949a9f30df8d1499b74e307ac3567f97a6445050e8af297a45526,198.23.165.185,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3310,2021-11-08T17:29:24.795Z,c56ed0c0f6f8a3f37f57e9e4b63f6e9c284e3ad85e869195b3f055026882cba9,216.71.124.120,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3316,2021-11-08T17:36:05.100Z,f455779bf508cd70f48dc39b31019b0bb9798c37cff03b2bf71b1365d935506c,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3317,2021-11-08T17:36:23.606Z,f455779bf508cd70f48dc39b31019b0bb9798c37cff03b2bf71b1365d935506c,69.197.132.179,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3322,2021-11-08T17:40:41.411Z,6c414567868998815c0d4e34c154d955bc6c3fec74bd585e173eb0dd7eb76f86,67.214.160.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3323,2021-11-08T17:41:03.137Z,6c414567868998815c0d4e34c154d955bc6c3fec74bd585e173eb0dd7eb76f86,64.34.253.4,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3325,2021-11-08T17:41:18.535Z,914711957ef2d0771246ff421ce5a90d34bc585c28744f086fafcd5531f23e33,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3326,2021-11-08T17:41:31.157Z,914711957ef2d0771246ff421ce5a90d34bc585c28744f086fafcd5531f23e33,155.254.25.145,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3327,2021-11-08T17:42:06.284Z,6c414567868998815c0d4e34c154d955bc6c3fec74bd585e173eb0dd7eb76f86,20.98.120.38,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3329,2021-11-08T17:59:37.301Z,bd0bc322a6aeb41410428b03c85a2d11a7bb139171ec466b5f8329c8b9ad6bcd,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
3330,2021-11-08T17:59:53.114Z,bd0bc322a6aeb41410428b03c85a2d11a7bb139171ec466b5f8329c8b9ad6bcd,52.141.211.216,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3335,2021-11-08T18:08:17.256Z,846050e3b8800a3a835c7bcb993f33dccbeff7aa5c8a269e74c13bd14f0e3ee2,173.244.210.8,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3338,2021-11-08T18:20:19.208Z,a1f743abfbbb42a45418c48c0aa986b0758c4709f4782546ace6b2476493e800,192.34.80.171,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3340,2021-11-08T18:23:56.123Z,83bb2923b691911f0371df1818867cbef481252a2300f2bcbd85de514872b1dc,166.205.124.38,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
3341,2021-11-08T18:24:13.648Z,83bb2923b691911f0371df1818867cbef481252a2300f2bcbd85de514872b1dc,192.252.223.138,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3343,2021-11-08T18:24:44.287Z,846050e3b8800a3a835c7bcb993f33dccbeff7aa5c8a269e74c13bd14f0e3ee2,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3348,2021-11-08T18:37:00.503Z,c8ea9427d17f931d3c6b405ca355af684b1b9fcaab133f9c3b8c9cb9ce73e7d5,216.119.145.112,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3351,2021-11-08T18:37:31.271Z,4de00e1ae4ddc6e382925f61fe4b64df4c01d56c85c146e584ef8620a28ebfa1,216.119.145.118,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3355,2021-11-08T19:06:31.292Z,bae75cf728ddb455188d0cceac6786fcaf7e4ac755a10824ef2a2b9423d60522,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3356,2021-11-08T19:07:30.716Z,bae75cf728ddb455188d0cceac6786fcaf7e4ac755a10824ef2a2b9423d60522,199.15.250.64,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3358,2021-11-08T19:13:28.990Z,7160bb6ee36d515b26f76360d5c6f42c4a304e48ba418fec8037721162bbe883,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
3359,2021-11-08T19:13:42.087Z,7160bb6ee36d515b26f76360d5c6f42c4a304e48ba418fec8037721162bbe883,172.97.69.168,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3362,2021-11-08T19:32:00.115Z,e42ff9bb942e5811dbba537dc7d06d5ded3d41c126b72ca00fd402de556f0352,65.60.37.202,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3365,2021-11-08T19:49:03.033Z,fdef51b1bd4fe7ed5b54d8733c41c49e2872c97e359eb3923192ae23f0c60148,216.104.38.98,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
3371,2021-11-08T20:10:41.453Z,8a3ff9018fb5093cec2edfc1aabf0d6aa1b42ec1d69f9e927dc43395987e7b8f,67.212.184.221,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
3372,2021-11-08T21:02:55.300Z,40c2dc7bce490e203739bf2a566ca83e74e96ee5b349ee15d0d9cc5f228cfe4f,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36"
3374,2021-11-08T21:07:47.992Z,559424c16c356b7095d5c477dfa04db5eec0ddad2314a190c1bdc65f7479fe70,50.232.195.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
3375,2021-11-08T21:08:02.609Z,559424c16c356b7095d5c477dfa04db5eec0ddad2314a190c1bdc65f7479fe70,103.196.180.13,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3378,2021-11-08T21:39:33.362Z,b31a8edb632637b8e0451db08e3680587bc823de48b262b5a0ebbdcf6f9d29c0,174.127.125.107,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3382,2021-11-08T22:24:16.152Z,7ff981e42b206899945b1543444aa5fb1ba40a1936dde3673e01702660ef0b5e,107.77.208.118,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
3383,2021-11-08T22:24:26.555Z,7ff981e42b206899945b1543444aa5fb1ba40a1936dde3673e01702660ef0b5e,138.68.44.43,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
3386,2021-11-08T22:43:39.949Z,64296991ea4f73ac7f037c53ca54603abb2e12bc7a237bd514ebc23d118b67ab,107.191.126.78,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
3390,2021-11-08T22:53:51.888Z,e63f2f72b0f3f6457ae3e58cda5a15c5e2f42fdefc04f7ca067bd273879c08c7,199.83.214.102,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
3395,2021-11-08T23:08:27.536Z,4a0f7a81029266a8700328c09bdde9f9b52b871f694a05d77f2cfe7e4b0be36a,66.102.7.142,Dunkin Click,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)"
3396,2021-11-08T23:08:27.881Z,4a0f7a81029266a8700328c09bdde9f9b52b871f694a05d77f2cfe7e4b0be36a,66.102.7.130,Dunkin Click,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)"
3397,2021-11-08T23:08:27.899Z,4a0f7a81029266a8700328c09bdde9f9b52b871f694a05d77f2cfe7e4b0be36a,66.102.7.139,Dunkin Click,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)"
3398,2021-11-08T23:08:39.139Z,4a0f7a81029266a8700328c09bdde9f9b52b871f694a05d77f2cfe7e4b0be36a,199.195.192.17,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3406,2021-11-08T23:52:07.499Z,55101ade4a6e39645e11f6f45d7c7bd51d50160e40147a5164a8112c61531986,73.51.74.208,Skyward Click,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36"
3408,2021-11-08T23:52:17.563Z,03ca3421056237a5adbe965138b6c354e4e2b56f51fdf8ecb0b5d1292a8ab843,172.58.160.103,Dunkin Click,"Mozilla/5.0 (Linux; Android 9; SM-G970U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Mobile Safari/537.36"
3409,2021-11-08T23:52:18.825Z,55101ade4a6e39645e11f6f45d7c7bd51d50160e40147a5164a8112c61531986,20.72.100.79,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
3410,2021-11-08T23:52:28.038Z,03ca3421056237a5adbe965138b6c354e4e2b56f51fdf8ecb0b5d1292a8ab843,20.84.199.150,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
